1.75,1
1.77,2
1.77,2
1.8,2
1.8,3
1.8,1
1.83,3
1.83,2
1.85,2
1.85,3
1.85,1
1.83,2
1.83,1
1.85,3
1.85,2
1.88,3
1.88,2
1.9,2
1.9,3
1.9,1
1.92,3
1.92,2
1.95,2
1.92,2
1.92,1
1.95,3
1.95,1
1.98,3
1.98,2
1.98,2
1.98,2
1.98,1
2,3
2,1
2.03,3
2.03,2
2.05,2
2.08,3
2.08,1
2.08,3
2.08,1
2.1,3
2.13,3
2.13,2
2.1,2
2.1,1
2.1,3
2.08,1
2.1,3
2.08,2
2.1,2
2.13,3
2.13,1
2.13,3
2.1,1
2.1,3
2.1,2
2.1,2
2.1,3
2.1,1
2.1,3
2.08,1
2.1,3
2.1,2
2.13,2
2.1,2
2.1,1
2.1,3
2.08,1
2.08,2
2.08,2
2.1,2
2.1,3
2.1,1
2.1,3
2.08,1
2.1,3
2.08,2
2.1,2
2.1,3
2.1,1
2.1,3
2.08,2
2.08,2
2.08,2
2.1,2
2.1,3
2.1,1
2.1,3
2.08,1
2.1,3
2.08,2
2.1,2
2.1,3
2.1,1
2.1,3
2.1,2
2.1,2
2.08,2
2.1,2
2.1,3
2.1,1
2.1,3
2.08,1
2.1,3
2.1,2
2.13,2
2.13,3
2.13,1
2.15,3
2.15,2
2.15,2
2.15,3
2.15,1
2.15,3
2.15,1
2.15,3
2.13,1
2.13,2
2.1,2
2.13,2
2.1,2
2.08,1
2.08,2
2.05,1
2.05,2
2.03,2
2.03,1
2.03,3
2,0
1.95,1
1.88,-1
1.83,0
1.77,1
1.75,0
1.73,2
1.7,1
1.7,2
1.7,2
1.7,2
1.7,3
1.7,1
1.7,3
1.7,1
1.7,3
1.65,0
1.58,-1
1.48,-1
1.37,-3
1.3,0
1.25,0
1.2,0
1.17,2
1.15,0
1.12,2
1.12,1
1.1,2
1.12,2
1.12,2
1.15,3
1.1,0
1.08,1
1.02,-1
0.93,-2
0.85,-2
0.7,-4
0.6,-2
0.5,-3
0.37,-2
0.37,0
0.32,-1
0.37,1
0.4,1
0.4,1
0.45,2
0.4,0
0.45,3
0.43,1
0.43,2
0.43,2
0.37,1
0.37,1
0.27,-1
0.3,2
0.25,1
0.27,1
0.35,2
0.4,1
0.55,3
0.57,1
0.65,3
0.7,2
0.7,2
0.77,3
0.75,1
0.8,3
0.77,1
0.8,3
0.8,2
0.77,2
0.83,2
0.83,1
0.9,2
0.98,1
1.08,2
1.23,2
1.33,2
1.45,2
1.52,1
1.6,3
1.65,1
1.67,2
1.7,2
1.73,2
1.75,3
1.77,1
1.77,3
1.77,1
1.77,2
1.77,2
1.77,1
1.8,2
1.85,1
1.85,2
1.85,1
1.88,2
1.88,2
1.9,2
1.88,2
1.85,0
1.8,1
1.73,-1
1.7,1
1.65,1
1.63,0
1.6,2
1.58,0
1.55,2
1.52,1
1.5,1
1.48,1
1.45,0
1.45,2
1.45,1
1.45,2
1.42,1
1.4,1
1.4,2
1.4,1
1.37,2
1.37,1
1.37,2
1.35,1
1.35,2
1.33,2
1.33,1
1.3,2
1.3,1
1.3,2
1.3,2
1.33,2
1.33,2
1.33,1
1.35,3
1.35,1
1.37,3
1.35,1
1.35,2
1.35,2
1.4,2
1.42,2
1.48,1
1.5,2
1.52,2
1.58,2
1.58,2
1.6,1
1.63,3
1.6,0
1.63,2
1.63,1
1.65,1
1.65,2
1.63,0
1.63,2
1.63,1
1.65,2
1.63,1
1.63,1
1.63,2
1.6,0
1.63,3
1.63,1
1.63,2
1.6,1
1.63,2
1.63,2
1.63,1
1.63,2
1.6,1
1.6,2
1.6,2
1.6,1
1.58,2
1.58,1
1.58,3
1.58,1
1.58,2
1.58,2
1.58,2
1.58,2
1.58,1
1.58,2
1.55,1
1.55,2
1.55,2
1.55,1
1.55,3
1.58,1
1.6,3
1.6,1
1.63,2
1.63,2
1.67,2
1.67,2
1.67,1
1.67,2
1.7,2
1.75,3
1.77,3
1.83,2
1.83,3
1.83,1
1.85,3
1.85,1
1.85,2
1.85,2
1.85,1
1.85,2
1.85,1
1.85,2
1.83,1
1.88,3
1.88,2
1.88,1
1.88,3
1.88,1
1.9,3
1.88,1
1.88,2
1.88,2
1.88,1
1.88,2
1.88,1
1.9,3
1.9,2
1.92,2
1.9,2
1.9,1
1.88,2
1.88,1
1.9,3
1.88,1
1.88,2
1.88,2
1.88,1
1.88,2
1.83,0
1.8,2
1.75,1
1.75,2
1.73,2
1.73,1
1.7,2
1.7,1
1.7,2
1.67,1
1.7,2
1.7,2
1.7,1
1.7,2
1.7,1
1.67,2
1.67,2
1.7,2
1.67,2
1.67,1
1.67,3
1.67,1
1.67,2
1.65,1
1.67,2
1.67,2
1.67,1
1.65,2
1.63,1
1.63,2
1.63,2
1.63,1
1.63,2
1.63,1
1.6,2
1.6,1
1.6,2
1.6,2
1.63,2
1.63,2
1.65,1
1.65,2
1.63,0
1.63,2
1.63,2
1.65,2
1.65,2
1.65,1
1.65,2
1.65,1
1.65,2
1.65,2
1.65,1
1.65,2
1.65,1
1.65,2
1.6,0
1.6,2
1.6,2
1.6,1
1.58,2
1.55,0
1.55,2
1.55,1
1.55,2
1.52,1
1.52,1
1.52,2
1.52,1
1.52,2
1.5,1
1.52,2
1.52,2
1.52,1
1.52,2
1.5,0
1.5,2
1.45,0
1.45,2
1.42,1
1.42,1
1.42,2
1.45,1
1.45,2
1.42,1
1.42,2
1.42,2
1.42,1
1.42,2
1.4,0
1.4,2
1.37,1
1.4,2
1.37,1
1.37,1
1.37,2
1.37,0
1.37,2
1.35,1
1.35,1
1.35,2
1.37,1
1.37,2
1.35,0
1.35,2
1.33,0
1.35,2
1.33,1
1.33,1
1.33,2
1.3,0
1.3,2
1.27,1
1.27,1
1.27,2
1.27,0
1.27,2
1.27,0
1.27,2
1.27,1
1.3,2
1.3,2
1.3,1
1.3,2
1.3,1
1.3,2
1.27,1
1.27,1
1.27,2
1.3,1
1.3,2
1.27,0
1.27,2
1.27,1
1.3,2
1.3,2
1.33,1
1.33,2
1.33,1
1.35,2
1.33,1
1.33,1
1.33,2
1.35,1
1.35,2
1.35,0
1.35,2
1.35,1
1.37,2
1.37,2
1.4,1
1.4,2
1.4,1
1.42,2
1.4,1
1.42,1
1.42,2
1.42,0
1.42,2
1.4,0
1.4,2
1.37,1
1.4,2
1.4,2
1.4,1
1.4,2
1.37,0
1.4,2
1.37,1
1.37,1
1.37,2
1.37,0
1.37,2
1.35,0
1.35,2
1.33,1
1.33,1
1.33,2
1.3,0
1.3,2
1.27,0
1.3,2
1.27,1
1.27,1
1.27,2
1.27,0
1.27,2
1.25,0
1.25,2
1.23,1
1.23,1
1.23,2
1.23,1
1.23,2
1.23,1
1.25,2
1.25,2
1.27,1
1.27,2
1.27,0
1.27,2
1.25,0
1.25,2
1.23,1
1.23,1
1.23,2
1.23,0
1.23,2
1.2,0
1.23,2
1.23,2
1.25,1
1.25,2
1.25,0
1.25,2
1.23,0
1.25,2
1.25,2
1.27,1
1.27,2
1.27,0
1.27,2
1.27,1
1.27,1
1.27,2
1.27,0
1.27,2
1.27,0
1.27,2
1.25,0
1.25,1
1.23,1
1.23,1
1.23,2
1.2,0
1.2,2
1.17,1
1.17,1
1.15,1
1.15,0
1.15,2
1.15,0
1.15,2
1.12,0
1.12,1
1.1,1
1.12,1
1.12,2
1.12,0
1.12,2
1.1,1
1.1,1
1.1,2
1.1,0
1.1,2
1.1,0
1.1,2
1.08,1
1.08,1
1.08,2
1.08,0
1.08,2
1.05,0
1.08,2
1.05,1
1.08,1
1.05,1
1.05,0
1.05,2
1.05,0
1.08,2
1.08,1
1.08,1
1.08,2
1.08,0
1.08,2
1.05,0
1.08,2
1.08,1
1.08,0
1.05,1
1.02,-1
0.98,0
0.9,-3
0.83,-2
0.77,-1
0.68,-3
0.63,0
0.6,-1
0.52,-1
0.5,0
0.45,-1
0.4,0
0.4,0
0.35,0
0.35,0
0.27,-1
0.27,1
0.22,-1
0.17,0
0.2,1
0.12,-1
0.15,1
0.08,-1
0.05,0
0.03,0
-0.03,-1
-0.03,0
-0.1,-1
-0.1,0
-0.12,1
-0.17,-1
-0.2,0
-0.22,1
-0.25,-1
-0.3,0
-0.3,0
-0.37,-1
-0.4,0
-0.37,1
-0.43,-1
-0.37,1
-0.37,0
-0.3,0
-0.22,1
-0.22,-1
-0.15,0
-0.12,1
-0.12,-1
-0.08,1
-0.08,0
-0.08,-1
-0.05,1
-0.05,0
-0.08,-1
-0.05,1
-0.05,-1
-0.08,0
-0.03,1
-0.05,-1
-0.08,0
-0.03,1
-0.05,0
0,1
0,0
0.03,1
0.05,0
0.05,0
0.1,1
0.08,-1
0.05,0
0.1,1
0.1,0
0.1,1
0.1,-1
0.12,1
0.1,-1
0.12,0
0.15,1
0.1,-1
0.15,1
0.12,0
0.15,1
0.17,1
0.15,0
0.2,1
0.17,-1
0.17,1
0.2,0
0.2,1
0.22,1
0.25,0
0.25,1
0.25,0
0.3,1
0.27,0
0.3,0
0.32,1
0.27,-1
0.32,1
0.32,0
0.32,1
0.32,0
0.3,0
0.32,1
0.3,0
0.32,1
0.32,0
0.32,1
0.37,1
0.37,0
0.4,2
0.4,0
0.43,2
0.45,0
0.45,1
0.5,1
0.5,0
0.5,1
0.52,0
0.52,1
0.52,0
0.52,1
0.52,1
0.52,0
0.55,2
0.57,0
0.6,2
0.6,0
0.6,1
0.6,1
0.6,0
0.6,1
0.6,0
0.63,2
0.63,0
0.65,1
0.68,2
0.7,0
0.73,2
0.73,0
0.75,2
0.75,0
0.77,1
0.77,1
0.77,0
0.8,2
0.8,0
0.83,2
0.83,1
0.85,1
0.85,2
0.85,0
0.85,2
0.85,0
0.85,1
0.83,0
0.85,1
0.85,1
0.88,1
0.9,2
0.9,0
0.93,2
0.93,1
0.95,1
0.95,2
0.95,0
0.95,2
0.95,0
0.98,2
0.98,1
1,1
1,1
1,0
1,2
1,0
1.02,2
1,1
1.02,1
1,1
1,0
0.98,1
0.98,0
1,2
1,1
1.02,1
1,1
1,0
1,2
0.98,0
0.98,1
0.95,1
0.95,0
0.93,1
0.93,0
0.93,1
0.93,0
0.93,1
0.9,0
0.88,0
0.85,1
0.85,0
0.83,1
0.77,-1
0.77,1
0.75,1
0.75,0
0.73,1
0.7,-1
0.68,1
0.65,0
0.65,1
0.65,1
0.63,-1
0.6,1
0.6,0
0.57,1
0.57,1
0.55,0
0.55,1
0.52,-1
0.52,1
0.55,1
0.52,1
0.52,1
0.5,0
0.52,2
0.52,0
0.52,2
0.52,0
0.52,1
0.52,1
0.52,0
0.52,1
0.52,0
0.52,1
0.55,1
0.55,1
0.57,1
0.57,0
0.57,1
0.57,0
0.57,1
0.6,0
0.6,1
0.6,1
0.6,0
0.6,1
0.63,0
0.63,1
0.63,0
0.63,1
0.63,1
0.65,0
0.65,1
0.65,0
0.65,1
0.63,0
0.65,1
0.65,1
0.68,0
0.7,2
0.68,0
1.8,1
1.83,3
1.8,1
1.83,2
1.83,2
1.83,1
1.83,3
1.83,1
1.83,2
1.8,1
1.83,2
1.8,2
1.8,1
1.77,2
1.75,0
1.77,3
1.75,1
1.75,1
1.75,2
1.75,1
1.73,2
1.7,0
1.7,2
1.67,1
1.67,1
1.63,1
1.6,0
1.58,2
1.55,0
1.52,1
1.5,1
1.5,1
1.48,2
1.45,0
1.42,2
1.4,0
1.4,2
1.37,1
1.37,1
1.35,2
1.33,0
1.3,2
1.27,0
1.25,1
1.23,1
1.23,1
1.2,2
1.17,0
1.17,2
1.15,0
1.15,2
1.12,1
1.12,1
1.1,1
1.1,0
1.08,2
1.05,0
1.08,2
1.05,1
1.05,1
1.05,2
1.05,0
1.05,2
1.02,0
1.02,1
1.02,1
1.05,1
1.02,1
1.02,0
1.05,2
1.02,0
1.02,1
1,1
1,0
0.98,1
0.98,0
0.95,1
0.93,0
0.93,1
0.9,1
0.9,0
0.9,2
0.9,0
0.93,2
0.9,0
0.9,1
0.88,1
0.9,1
0.9,2
0.9,0
0.9,2
0.88,0
0.88,1
0.88,1
0.88,0
0.88,2
0.88,0
0.88,2
0.85,0
0.85,1
0.83,1
0.85,1
0.83,1
0.83,0
0.85,2
0.83,0
0.83,1
0.83,1
0.83,0
0.8,1
0.8,0
0.8,1
0.77,0
0.8,1
0.8,1
0.8,0
0.83,2
0.83,0
0.85,2
0.83,0
0.85,1
0.83,1
0.83,0
0.8,1
0.8,0
0.8,1
0.77,0
0.77,1
0.75,1
0.75,0
0.73,1
0.73,0
0.73,1
0.7,0
0.73,1
0.7,1
0.7,0
0.7,2
0.7,0
0.73,2
0.73,1
0.73,1
0.73,1
0.73,0
0.73,2
0.73,0
0.73,1
0.7,0
0.73,1
0.75,2
0.75,0
0.77,2
0.77,0
0.8,2
0.77,0
0.8,1
0.77,1
0.77,0
0.77,2
0.77,0
0.77,1
0.77,1
0.8,1
0.83,2
0.83,0
0.85,2
0.85,0
0.88,2
0.85,0
0.88,1
0.88,1
0.88,0
0.9,2
0.9,0
0.9,1
0.9,1
0.93,1
0.9,1
0.9,0
0.9,2
0.88,0
0.9,2
0.9,1
0.93,1
0.9,1
0.9,0
0.93,2
0.93,0
0.95,2
0.9,0
0.93,1
0.9,1
0.9,0
0.9,2
0.9,0
0.93,2
0.93,1
0.95,1
0.95,2
0.95,0
0.98,2
0.95,0
0.98,2
0.95,1
0.98,1
0.95,1
0.95,0
0.95,2
0.95,0
0.98,2
0.98,1
0.98,0
0.95,1
0.95,0
0.95,1
0.93,0
0.93,1
0.93,1
0.93,0
0.93,2
0.93,0
0.93,2
0.9,0
0.9,1
0.9,1
0.9,0
0.88,1
0.88,0
0.88,2
0.88,0
0.88,1
0.88,1
0.88,0
0.88,2
0.88,0
0.88,2
0.85,0
0.85,1
0.83,1
0.83,0
0.8,1
0.8,0
0.8,2
0.77,0
0.77,1
0.77,1
0.77,0
0.75,1
0.75,0
0.73,1
0.7,0
0.73,1
0.73,1
0.73,0
0.75,2
0.73,-1
0.73,1
0.7,0
0.7,0
0.68,1
0.65,-1
0.63,1
0.6,-1
0.6,1
0.6,1
0.6,0
0.6,1
0.57,-1
0.55,1
0.55,0
0.52,0
0.52,1
0.52,0
0.5,1
0.5,0
0.47,1
0.5,1
0.47,0
0.47,1
0.47,0
0.47,1
0.47,0
0.45,1
0.47,1
0.45,0
0.47,2
0.45,-1
0.47,2
0.47,0
0.47,1
0.5,1
0.47,0
0.47,1
0.47,0
0.45,1
0.47,0
0.47,1
0.5,1
0.5,0
0.52,2
0.52,-1
0.55,2
0.6,1
0.6,1
0.6,1
0.6,0
0.6,1
0.63,0
0.63,1
0.65,1
0.65,0
0.65,1
0.63,-1
0.63,1
0.63,0
0.63,1
0.63,1
0.63,0
0.63,1
0.63,0
0.63,1
0.63,0
0.63,1
0.63,1
0.63,0
0.6,1
0.63,0
0.63,2
0.63,0
0.63,1
0.63,1
0.63,0
0.63,1
0.6,-1
0.6,1
0.6,0
0.57,0
0.57,1
0.55,-1
0.52,1
0.55,0
0.52,1
0.52,1
0.5,0
0.5,1
0.5,0
0.5,1
0.5,0
0.5,1
0.5,1
0.5,0
0.5,1
0.5,-1
0.5,1
0.5,0
0.47,0
0.47,1
0.45,-1
0.45,1
0.45,0
0.45,1
0.47,1
0.47,1
0.47,1
0.47,0
0.47,1
0.47,0
0.45,1
0.47,1
0.45,0
0.45,1
0.45,0
0.45,1
0.47,0
0.47,1
0.5,1
0.5,0
0.52,2
0.52,-1
0.52,1
0.52,0
0.52,1
0.52,1
0.52,0
0.52,1
0.52,0
0.52,1
0.52,0
0.52,1
0.52,1
0.52,0
0.55,2
0.57,0
0.57,1
0.57,0
0.6,1
0.6,1
0.63,0
0.65,2
0.65,0
0.68,2
0.68,1
0.68,1
0.68,1
0.68,0
0.7,2
0.7,0
0.73,2
0.73,1
0.75,1
0.77,2
0.77,0
0.8,2
0.8,0
0.83,2
0.83,1
0.85,1
0.83,1
0.85,0
0.88,2
0.88,0
0.88,1
0.88,1
0.88,0
0.88,1
0.88,0
0.9,2
0.9,0
0.93,2
0.93,1
0.95,1
0.95,2
0.95,0
0.98,2
0.98,0
1,2
1,1
1.02,1
1.02,2
1.02,0
1.02,2
1,0
1,1
1,1
1.02,1
1,1
1,0
1,2
0.98,0
1,2
0.98,1
1,1
1,2
1,0
1,2
1,1
1,1
1,1
1,0
1,2
1,0
1.02,2
1,0
1.05,2
1.05,1
1.08,1
1.08,2
1.08,0
1.08,2
1.08,1
1.1,2
1.08,1
1.1,1
1.1,2
1.1,0
1.1,2
1.1,1
1.1,1
1.1,2
1.1,0
1.1,2
1.1,0
1.12,2
1.12,1
1.12,1
1.12,1
1.15,1
1.15,2
1.17,1
1.17,2
1.17,1
1.17,1
1.15,1
1.17,1
1.17,2
1.15,0
1.17,2
1.17,1
1.2,1
1.17,1
1.17,0
1.17,2
1.17,0
1.17,2
1.17,1
1.17,1
1.17,2
1.17,0
1.17,2
1.15,0
1.15,2
1.15,1
1.15,1
1.15,2
1.15,0
1.15,2
1.12,0
1.15,2
1.12,1
1.15,1
1.15,2
1.15,0
1.15,2
1.12,0
1.15,2
1.15,1
1.15,1
1.12,1
1.1,0
1.1,2
1.08,0
1.1,2
1.1,1
1.1,1
1.1,2
1.1,0
1.1,2
1.08,0
1.1,2
1.1,1
1.12,1
1.1,1
1.1,0
1.08,1
1.05,0
1.08,2
1.05,1
1.08,1
1.05,1
1.05,0
1.05,2
1.02,0
1.02,1
1,1
1.02,1
1.02,2
1.02,0
1.02,2
1,0
1.02,2
1,1
1.02,1
1,1
1,0
1,2
0.98,0
0.98,1
0.98,1
0.98,0
0.98,2
0.98,0
0.98,2
0.95,0
0.95,1
0.93,1
0.95,1
0.95,2
0.95,0
0.95,2
0.93,0
0.93,1
0.93,1
0.93,0
0.93,1
0.93,0
0.9,1
0.88,0
0.88,1
0.88,1
0.88,0
0.85,1
0.85,0
0.85,1
0.83,0
0.83,1
0.8,1
0.8,0
0.77,1
0.77,0
0.75,1
0.73,0
0.73,1
0.73,1
0.73,0
0.7,1
0.7,0
0.7,1
0.68,0
0.7,1
0.68,1
0.68,0
0.68,2
0.68,0
0.7,2
0.68,0
0.68,1
0.65,1
0.65,0
0.65,2
0.65,0
0.68,2
0.68,1
0.7,1
0.7,1
0.7,0
0.73,2
0.73,0
0.73,1
0.7,0
0.73,1
0.73,1
0.73,0
0.75,2
0.75,0
0.75,1
0.73,0
0.75,1
0.75,1
0.75,0
0.77,2
0.77,0
0.77,1
0.75,0
0.75,0
0.75,1
0.75,0
0.77,2
0.77,0
0.77,1
0.75,0
0.77,1
0.75,1
0.75,0
0.73,1
0.73,0
0.73,1
0.7,0
0.73,1
0.7,1
0.7,0
0.68,1
0.65,0
0.65,1
0.63,0
0.65,1
0.63,1
0.63,0
0.65,2
0.65,0
0.65,1
0.65,1
0.68,1
0.68,2
0.68,0
0.68,1
0.68,0
0.68,1
0.68,1
0.7,1
0.68,1
0.68,0
0.7,2
0.7,0
0.73,1
0.73,1
0.75,1
0.73,1
0.73,0
0.73,1
0.73,0
0.73,1
0.73,1
0.75,1
0.75,1
0.75,0
0.77,2
0.77,0
0.77,1
0.77,1
0.8,1
0.83,2
0.83,0
0.85,2
0.85,0
0.88,2
0.88,1
0.9,1
0.9,2
0.9,0
0.93,2
0.9,0
0.93,2
0.9,1
0.93,1
0.95,2
0.98,1
1,2
1,1
1.02,2
1.05,2
1.08,1
1.08,2
1.08,0
1.1,2
1.1,1
1.12,2
1.15,2
1.17,1
1.2,2
1.23,1
1.25,2
1.25,1
1.27,2
1.3,2
1.33,1
1.33,2
1.35,1
1.37,2
1.37,1
1.4,2
1.4,2
1.42,1
1.42,2
1.45,1
1.45,2
1.45,1
1.48,2
1.48,2
1.5,1
1.5,2
1.52,1
1.52,2
1.52,1
1.52,1
1.52,2
1.52,1
1.52,2
1.5,0
1.5,2
1.48,1
1.48,1
1.48,2
1.5,1
1.5,2
1.5,1
1.5,2
1.48,1
1.48,1
1.48,2
1.48,1
1.48,2
1.48,1
1.48,2
1.45,1
1.45,1
1.45,2
1.42,0
1.42,2
1.4,0
1.4,2
1.37,1
1.4,2
1.4,2
1.4,1
1.4,2
1.4,1
1.4,2
1.37,1
1.4,2
1.4,2
1.4,1
1.4,2
1.4,1
1.42,2
1.4,1
1.42,2
1.42,2
1.45,1
1.48,3
1.45,0
1.48,2
1.45,1
1.48,2
1.48,2
1.48,1
1.48,2
1.48,1
1.5,2
1.48,1
1.5,2
1.5,2
1.48,0
1.48,2
1.48,1
1.5,2
1.48,1
1.5,1
1.5,2
1.52,1
1.52,2
1.5,0
1.5,2
1.48,1
1.48,1
1.48,2
1.45,0
1.45,2
1.42,0
1.42,2
1.42,2
1.42,1
1.42,2
1.4,0
1.4,2
1.4,1
1.4,2
1.4,2
1.4,1
1.37,2
1.37,0
1.4,3
1.4,1
1.4,2
1.37,1
1.37,1
1.37,2
1.35,0
1.35,2
1.33,0
1.33,2
1.33,2
1.35,1
1.35,2
1.33,0
1.33,2
1.33,1
1.35,2
1.33,1
1.33,1
1.33,2
1.33,0
1.33,2
1.3,0
1.33,2
1.3,1
1.33,1
1.33,2
1.33,0
1.33,2
1.3,1
1.33,2
1.33,2
1.35,1
1.35,2
1.33,0
1.33,2
1.3,1
1.33,2
1.33,2
1.35,1
1.33,2
1.3,0
1.3,2
1.3,1
1.33,2
1.3,1
1.33,1
1.33,2
1.33,0
1.33,2
1.3,1
1.33,2
1.33,2
1.35,1
1.35,2
1.33,0
1.33,2
1.33,1
1.35,2
1.35,2
1.37,1
1.37,2
1.37,0
1.37,2
1.37,1
1.4,2
1.4,2
1.42,1
1.42,2
1.42,1
1.42,2
1.4,1
1.42,2
1.42,2
1.45,1
1.45,2
1.42,0
1.42,2
1.4,1
1.42,2
1.42,2
1.45,1
1.45,2
1.45,1
1.45,2
1.45,1
1.48,2
1.48,2
1.5,1
1.5,2
1.5,1
1.5,2
1.5,2
1.5,1
1.5,2
1.52,1
1.52,2
1.5,0
1.5,2
1.48,1
1.48,1
1.48,2
1.5,1
1.5,2
1.5,1
1.5,2
1.5,2
1.5,1
1.5,2
1.5,1
1.5,2
1.5,1
1.5,2
1.5,2
1.52,2
1.52,2
1.55,1
1.58,3
1.58,1
1.58,2
1.58,2
1.58,1
1.58,2
1.58,1
1.6,3
1.6,1
1.6,2
1.6,2
1.63,2
1.63,2
1.63,1
1.63,2
1.6,1
1.63,2
1.63,2
1.63,1
1.65,3
1.65,0
1.65,2
1.65,1
1.67,2
1.67,2
1.67,1
1.67,2
1.67,1
1.67,2
1.65,1
1.67,2
1.67,2
1.67,1
1.67,2
1.67,1
1.67,2
1.65,1
1.65,2
1.65,2
1.65,1
1.63,2
1.6,0
1.6,2
1.58,1
1.6,2
1.6,2
1.6,1
1.58,2
1.55,0
1.55,2
1.52,1
1.52,2
1.52,2
1.52,1
1.55,3
1.55,1
1.58,3
1.55,1
1.58,2
1.55,2
1.58,1
1.58,2
1.55,0
1.52,1
1.45,-1
1.37,-2
1.3,-1
1.23,-2
1.17,0
1.15,0
1.1,0
1.08,1
1.05,0
1.05,2
1.02,0
1.02,2
1.02,1
1,1
1,2
0.98,0
0.98,2
0.98,0
0.98,2
1,2
0.98,1
0.98,2
0.95,0
0.95,2
0.98,1
0.95,1
0.95,1
0.93,1
0.9,1
0.88,0
0.85,2
0.83,0
0.8,2
0.83,2
0.8,1
0.8,2
0.77,0
0.77,2
0.8,1
0.83,2
0.9,2
0.98,1
1.05,2
1.1,0
1.15,2
1.17,1
1.23,2
1.25,2
1.27,1
1.27,2
1.27,0
1.27,2
1.27,1
1.3,2
1.27,1
1.3,1
1.3,2
1.3,0
1.3,2
1.27,1
1.3,2
1.27,1
1.3,1
1.3,2
1.27,0
1.3,2
1.27,0
1.27,1
1.3,2
1.33,1
1.33,2
1.33,0
1.33,2
1.3,1
1.3,1
1.3,2
1.33,1
1.33,2
1.3,0
1.3,2
1.27,1
1.27,1
1.27,2
1.3,1
1.3,2
1.3,1
1.3,2
1.27,1
1.27,1
1.27,2
1.3,1
1.3,2
1.27,0
1.27,2
1.27,1
1.27,1
1.27,2
1.3,1
1.3,2
1.3,1
1.33,3
1.35,2
1.37,2
1.37,2
1.4,1
1.42,3
1.45,1
1.5,3
1.5,2
1.52,2
1.55,3
1.58,1
1.6,3
1.6,1
1.65,3
1.65,2
1.67,2
1.7,3
1.73,1
1.75,3
1.75,1
1.8,3
1.8,2
1.83,2
1.85,3
1.85,1
1.88,3
1.88,1
1.92,3
1.92,2
1.95,2
1.98,3
2,1
2.03,3
2.03,1
2.08,3
2.08,2
2.1,2
2.1,2
2.1,1
2.1,3
2.08,1
2.08,2
2.08,2
2.08,1
2.05,2
2.05,1
2.05,3
2.03,1
2.03,2
2,2
2,1
1.98,2
1.98,1
1.95,2
1.92,1
1.92,2
1.9,2
1.9,1
1.88,2
1.85,0
1.83,2
1.8,1
1.8,2
1.77,2
1.77,1
1.75,2
1.73,0
1.7,2
1.67,1
1.67,2
1.65,2
1.65,1
1.63,2
1.63,1
1.6,2
1.58,1
1.58,2
1.58,2
1.58,1
1.55,2
1.55,1
1.55,2
1.52,1
1.52,1
1.52,2
1.52,1
1.5,2
1.48,0
1.48,2
1.45,1
1.45,1
1.42,1
1.4,0
1.4,2
1.37,0
